3	0.3863422329537867	0.09727494890136174
	1.6426023514164194	0.001926513408226847
28	1.2121254762126537	0.03243404923709073
58	1.7528506102147472	0.24421310432814128
61	0.18665861566750722	0.15635025630123958
64	1.4674468664397153	0.2796187964268101
71	0.13119226063005784	0.12605552852804236
78	0.2892420491408621	3.0727196653373455e-05
80	0.3806030130154669	0.36816406350847697
106	1.0392278719610981	0.515702262695503
4	1.5815766175651291	0.06276252220820357
7	1.310370268480317	0.04797855162353365
23	0.25874855573673633	0.24112166572107335
255	1.217562379569203	0.5319219172997693
63	0.7163674997972671	0.6877899261996849
182	0.21899135106052015	0.030762257714773242
325	0.39955424488180413	0.024273850300687738
51	0.618738741899353	0.5679555172625151
349	1.482072969572706	0.5013138065748476
72	0.7131579996626509	0.26729426557542985
370	0.6296868207687494	0.36210287409904474
109	0.27602160500328765	0.21339568715609764
8	1.206816877856753	0.6285406681745783
10	1.0360119884372012	0.5242849639780671
13	1.1550086775777417	0.5625047721283295
14	0.46444205659075327	0.28157915361975944
21	0.9518974475980078	0.5441341745610697
24	1.603895098664701	0.31455787702466154
36	0.583331167539066	0.5010452270589818
37	0.8953505673065136	0.6023757522998539
44	1.6634344372636496	0.14850655303719684
50	1.2634794375174259	5.1699706097113844e-05
57	0.5419482709677815	0.44215203345811593
59	1.131720838794155	0.7547669971048969
82	0.9818968881253851	0.9531292647686815
96	0.9885091050454067	0.7535533917890643
11	0.6152962461752491	0.07217460883408248
25	0.7238641778902601	0.01965388673546899
40	1.365060152243344	0.5703632170344766
54	0.7861202691107165	0.536080494648891
55	0.8359169339962188	0.6640714865771216
56	0.46150302274175714	0.03736203935205415
77	0.7251232307997901	0.5198982087918057
94	1.5283935585551514	0.46960702550610695
95	1.4290870263509607	0.3186960352019903
128	1.763115612965333	0.22125264634829295
43	1.1907569456786837	0.68410122468106
142	0.6305210885408573	0.13002219703459228
202	0.8799350658665539	0.5669252370717041
279	0.5802355725947441	0.012779297125264093
295	1.6961152617891293	0.28190729068635034
264	0.8262514259179281	0.1382618752692254
328	0.682107737209966	0.30690479445198937
137	1.047147559194797	0.7966003539204688
165	0.8308149973386195	0.8151741107576527
180	1.1611505208963107	0.5048640074091987
236	1.4430714485664964	0.43848897615886706
277	0.9264174174928801	0.5097682777125954
292	1.5547301595309555	0.03861522784166038
116	0.5057490425905026	0.4742298596162621
296	1.4469441410103738	0.28239164366823594
322	0.46652014078906123	0.03127826193048447
376	1.167730056591531	0.06543114836121937
12	1.0785499655204354	0.7659321563575007
39	0.829729758305314	0.5120568646238172
92	0.9135711069566652	0.03759835846725824
112	0.705871963486947	0.5105288822819746
214	0.8152297263897785	0.1583378436787695
736	0.02886537734287225	0.02856758426820294
29	0.5164831759781657	0.500064382360563
120	0.9771781401219194	0.0069517027882393286
73	1.545812770088012	0.41461564536740947
119	0.2308292130256803	0.22983356763517293
